user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
JuanToKnowMore,,,23/5/2017 21:40,15,68,5,FALSE,25/7/2020 10:51,"As of July 25, 2020, 6PM, the Department of Health reported 2,019 new COVID-19 cases bringing the total number of c… https://t.co/ijluzvJM4M",,Sprout Social,FALSE
Dr Brian Mangum,🇦🇺🇺🇸🇦🇬🇦🇼🇫🇯🇫🇲🇰🇳,"Assoc Dean, Assoc Prof of Med / Rural #GP MO / Med #Epidemiologist PhD / Med #Anthropologist MSc / Former #Medic / #JustaGP #EpiTwitter #RuralGeneralist #Resist",16/9/2012 3:50,2675,2659,16220,FALSE,25/7/2020 10:50,"@JustANurse99 Well said... I keep telling those who don’t believe the science, don’t believe this was preventable,… https://t.co/8WlHqFODWy",,Twitter for iPhone,FALSE
Carole Wallace,Scotland,"Huge Collabro fan, no.1 Jamie fan, so very thankful that these 4 guys walked into my life and changed it for the better ❤️ I'm not averse to stealing Jamie pics",13/6/2014 18:16,726,609,10381,FALSE,25/7/2020 10:50,Been invited out for a meal with 15 other ladies and I honestly don’t know whether or not to go. When am I gonna ge… https://t.co/gUXrLFmYpm,,Twitter for iPhone,FALSE
Bedlam Squatter,"Pittsburgh, PA","I am a disabled combat veteran with a bad case of the PTSD's, a brain injury & chronic pain. My awesomeness is my superpower. #BlackLivesMatter",11/7/2020 0:49,2541,2522,661,FALSE,25/7/2020 10:50,"@BetsyDeVosED are you suggesting that children cannot pass #COVID19 on?

And your in charge of education?

🤬😢🥺🤮🤦🏻‍♂️ https://t.co/5hrqCSvDEN",['COVID19'],Twitter for iPhone,FALSE
Surfaces.Reporter,India,"10th Year of India-Specific News on #Interiors, #Architecture & #Building Projects Products People & #Business of #Design! Hello@SurfacesReporter.com",16/9/2011 7:24,5510,997,1184,FALSE,25/7/2020 10:50,"""How to make your office premises safer?"" Ar Sheshth Kashyap, Director, KNS Architecture Pvt Led. answers the most… https://t.co/dN1OoNxMk2",,Twitter Web App,FALSE
Awijare,,,21/9/2016 17:55,139,637,9,FALSE,25/7/2020 10:50,"I can't understand how people discuss beauty in the #BBNaijia #House and #Dorathy, #Wathoni and #Ka3na are omitted.… https://t.co/HpfBNrD911","['BBNaijia', 'House', 'Dorathy', 'Wathoni', 'Ka3na']",Twitter for Android,FALSE
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",22/2/2011 9:09,10661,6,2037,TRUE,25/7/2020 10:50,#Coronavirus - Central African Republic: UN Central Emergency Response Fund (CERF) allocates $5 million to NGOs to… https://t.co/ZgI6jwJNX5,['Coronavirus'],TweetDeck,FALSE
Janhawke -BLM-🍑😷🌊🌊🌊,"Atlanta, GA","Soccer mom on the outside, original gangsta on the inside. 
Insubordinate and churlish.
#Resistance #EndTheNRA #ReproRights are #HumanRights #BlackLivesMatter",24/1/2017 14:52,817,2599,48121,FALSE,25/7/2020 10:50,"#Georgia 
#LeadershipVacuum 
#COVID19 
Your watch.
You hijacked the election, and now its time to step up &amp;… https://t.co/YKxMT8Zy9g","['Georgia', 'LeadershipVacuum', 'COVID19']",Twitter for Android,FALSE
OliverdePeyer,"ÜT: 51.534976,-0.122796","I work on lab robots (on VMs?) and Astrobiology. Care to mix? Ham operator out of London, M0LVR",21/5/2008 13:19,663,2128,87,FALSE,25/7/2020 10:50,"Live CNN interview with me at 10am this morning concerning my work as a #COVID19 tester, one of the most nervewrack… https://t.co/Nd470bvorb",['COVID19'],Twitter for iPhone,FALSE
LatchOn Havering - Breastfeeding Support,Havering,LatchOn Havering provides free evidence based breastfeeding support and information for mums-to-be and new mums by trained peer supporters.,26/5/2014 12:54,168,259,346,FALSE,25/7/2020 10:50,"Nutrition starts at day 1, if not before. Until the government  wholeheartedly invest in breastfeeding support, edu… https://t.co/qbqzWXq05w",,Twitter for iPhone,FALSE
Bradley Deacon 🇦🇺,"ÜT: -37.825664,144.996689","Coffee Lover Former 'G' Man, now Lawyer & Snr Cyber Investigator, Writer, Penn State & American Military Uni Alumni & Ambassador/Mentor.",17/7/2009 8:22,28695,5869,220871,FALSE,25/7/2020 10:50,"For those having a hard time figuring out what appropriate social distancing is, this may help.… https://t.co/g5f1eAeODF",,Twitter for iPhone,FALSE
The Pioneer,,Twitter account of India's leading independent right-thinking newspaper.,21/1/2012 16:23,22662,109,91,TRUE,25/7/2020 10:50,"#COVID19: 2,803 new #COVID19 positive cases have been reported in #Bihar, taking the total number of cases to 36,31… https://t.co/bB7i5ogaKe","['COVID19', 'COVID19', 'Bihar']",Twitter Web App,FALSE
Epitome Movers,"Nairobi, Kenya","We move and relocate households,offices,corporate staff,vehicles, pets,fumigation,and provide temporary storage
Call/WhatsApp us 
 +254722351605.",11/6/2020 8:45,46,331,484,FALSE,25/7/2020 10:50,"😂😂😂
Indeed you're #MovingLikeABoss

Chapia tu mbogi yako once you get your new phone that they can logon to… https://t.co/pGdKJHvTIg",['MovingLikeABoss'],Twitter for Android,FALSE
AATA,United States,striving to live based on what I know not on how I feel,14/10/2018 2:29,47,138,5060,FALSE,25/7/2020 10:50,"#CNN chooses the #religious concert to bash, but this is ok? Does one group somehow spread #Covid19 differently tha… https://t.co/7ndaO2FwuT","['CNN', 'religious', 'Covid19']",Twitter Web App,FALSE
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",22/2/2011 9:09,10661,6,2037,TRUE,25/7/2020 10:50,"Coronavirus - Africa: COVID-19 update (24 July 2020)

Read more: https://t.co/nJhtifdG2k

@WHO @MoetiTshidi… https://t.co/AJXy3ok4OP",,TweetDeck,FALSE
VoiceToData,,"Follow us to get automated live micro-reports about #environment, #health, #technology, and more.

Now giving voice to: #coronavirus outbreak",5/2/2020 12:59,176,251,191,FALSE,25/7/2020 10:50,"UPDATE: New cases of #coronavirus #COVID19 #COVID_19 

Iran (+2316, tot. 288839)
Romania (+1284, tot. 43678)
US (+5… https://t.co/GC3sgu2hBW","['coronavirus', 'COVID19', 'COVID_19']",VoiceToData,FALSE
New Homes,"London, England","With up to 150,000 properties, https://t.co/gWj99NlQH2 is the most inclusive database of new home developments in the UK. 

#NewHomesWeek will run 20-27th July 2020.",16/8/2011 10:52,4785,494,1263,FALSE,25/7/2020 10:50,"BLOG: In response to #Covid19, housebuilder @CountrysideProp extended a helping hand to #communities surrounding it… https://t.co/CtZWtqmpae","['Covid19', 'communities']",Sprout Social,FALSE
Hiya,Anywhere ,,28/6/2020 10:49,0,0,13,FALSE,25/7/2020 10:50,Hi @cnnbrk @abcactionnews if I get #COVID19 due to being in out while I am masked but idiots dont want to then plea… https://t.co/PbicDFC9VJ,['COVID19'],Twitter for Android,FALSE
Citadel Advantage NEWS DIGEST,,"Banking, Payments, Operations Risk & Back Office specialists and trainers",26/5/2009 13:53,4637,206,11087,FALSE,25/7/2020 10:50,Study #online– Understanding the #Blockchain – Check out the great #discount. https://t.co/Njims1XyeR Check this ou… https://t.co/ttSZVd8jwz,"['online', 'Blockchain', 'discount']",TweetDeck,FALSE
BCJD Cuttack District,,"Offical page of Cuttack District Biju Chatra Janata Dal.
Cuttack District Working President - @asif_amin10
Page handled by - @manishswain09 & @majhi_kumlesh",10/8/2019 16:51,223,86,181,FALSE,25/7/2020 10:49,"Amidst #COVID19 pandemic, the State Level Single Window Clearance Authority has approved four investment proposals… https://t.co/pEbI9JPyaG",['COVID19'],Twitter for Android,FALSE
"Michael ""Wear a Mask"" Yudell",Philadelphia,"Chair, Community Health & Prevention @drexelpubhealth. Historian/ethicist. Writing book on history of autism @ColumbiaUP. Leap year baby & @studyhallshow guy.",6/10/2011 15:52,2068,3249,9436,FALSE,25/7/2020 10:49,Things are so ugly and dangerous out there for too many Americans and none of this had to happen this way. #COVID19 https://t.co/yAp2Ps8DAC,['COVID19'],Twitter for iPhone,FALSE
Aimee Bothwell,"Tallinn, Estonia",Traveler and writer. British-American with the less desirable of the accents. Millennial. Feminist. Aspiring to fewer re-tweets and more original expression.,30/7/2010 17:33,52,302,1113,FALSE,25/7/2020 10:49,"Great summary from Bloomberg re: Saudi’s fragile remake. Was there last summer, and transformation since one year e… https://t.co/3dlAPR38uD",,Twitter for iPhone,FALSE
Paula_Artist,"Solihull, England","Paula Gabb founder of Core Collective West Midlands Arts & Crafts. 
https://t.co/sVLI5qA18k
https://t.co/Lr5PSG8rsN",25/11/2016 16:27,797,604,7119,FALSE,25/7/2020 10:49,@BM_AG It is great sadness to read this I hope the @ace_national &amp; @UKGovTweets #BorisJohnson @andy4wm will offer B… https://t.co/fXXNMcOjX4,['BorisJohnson'],Twitter for Android,FALSE
Jukka Isorinne,Paris,,26/8/2009 13:02,2528,3502,69615,FALSE,25/7/2020 10:49,#COVID19: The 172 baffling symptoms long-haul #coronavirus sufferers are reporting - including bed wetting and hair… https://t.co/GYn7si0mXI,"['COVID19', 'coronavirus']",Twitter for iPhone,FALSE
Jen Tan,"Deptford, London | UK",Director • Geek • Feminist. Likes subtext.,23/3/2009 14:30,1367,1817,1482,FALSE,25/7/2020 10:49,"Northern friends - cases show an increase in several regions. https://t.co/qXK7nCpZ6G 
Help slow the spread of… https://t.co/TtUzMrFS9J",,Twitter for iPhone,FALSE
DD NEWS SRINAGAR,"Srinagar, India","Official Twitter handle of Regional News Unit, DDK Srinagar, Kashmir.",14/3/2013 9:27,9688,318,171,FALSE,25/7/2020 10:49,"India conducted over 4.20 lakh tests in a day, highest so far; tests per million rises to 11,485: Health Ministry. #COVID19",['COVID19'],Twitter for Android,FALSE
Johnson's Cod Piece,,"Awareness is Key. 
Not tweeting from Downing St.",28/2/2020 10:49,11,211,2196,FALSE,25/7/2020 10:49,@ditambyth @MOHalloranStyle @davidkurten Using the governments incompetence to answer questions about relative risk… https://t.co/7Hk9UXJVRB,,Twitter for Android,FALSE
Challexdeboss,"CALABAR, CROSS RIVER STATE ",CHALLEX D BOSS👑👑 -SINGER -SONGWRITER -PERFORMING ARTISTE for enquiries And Booking call: +2348130120550. #CDB #ToTheWorld,9/7/2014 19:38,1517,621,2473,FALSE,25/7/2020 10:49,"We closer dan u think

PSALM 91:1-16 read it and equip ur mind

#CDB #Challexfc #posh_e #Emmmpozi_water 

.........… https://t.co/yejSrrGa90","['CDB', 'Challexfc', 'posh_e', 'Emmmpozi_water']",Instagram,FALSE
Bodo! 🌏,,My family unite 7 nations - 🇩🇪🇨🇭🇹🇭🇨🇳🇮🇳🇧🇩🇬🇧,29/6/2017 17:39,728,462,147709,FALSE,25/7/2020 10:49,«#Fullmoon Terrace &amp; Bar» in #Bangkok is denying entry to foreigners due to #COVID19. Ignorance or xenophobia or bo… https://t.co/enaOhJnoaz,"['Fullmoon', 'Bangkok', 'COVID19']",Twitter for iPad,FALSE
"Rose Horowitz, #WomentoFollow, #Sree Covid19 Show",CT/NY,"Journalist. Founder, #WomentoFollow. Content/social media. Producer, #SreeCovid19, https://t.co/MdZBIUZsjT Published: @nytimes @Forbes @latimes. Poet. Gardener🌱",17/12/2013 21:33,3696,5000,59591,FALSE,25/7/2020 10:49,Cautionary warning from crusading journalist Maria Ressa: “Our dystopian present is your dystopian future. We are a… https://t.co/xONiCLfmcu,,Twitter for iPhone,FALSE
Mike North,Chicago,media consultant and pitchman.... radio host @espn1000 @bearsbarroom  and Chicago guy,14/5/2010 19:45,115575,801,54167,TRUE,25/7/2020 10:49,Vaccine for a illness with a 99% survival and recovery rate #COVID19 #merrygoround https://t.co/7aRTBgoAO9,"['COVID19', 'merrygoround']",Twitter for iPad,FALSE
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",22/2/2011 9:09,10661,6,2037,TRUE,25/7/2020 10:49,"Coronavirus - Nigeria: COVID-19 case update (24 July 2020)

Read more: https://t.co/JigkdaiDP6

@NCDCgov @Chikwe_I… https://t.co/r3wHOg8pF9",,TweetDeck,FALSE
sarah filmer 🌹,"southampton, england","insistent artist, irresponsible parent, quietly militant feminist, floundering teacher, professional procrastinator, intermittent veterinary surgeon",7/4/2010 6:46,1400,1945,7751,FALSE,25/7/2020 10:49,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/8NrXACJjKq",['COVID19'],Twitter for Android,FALSE
Richard herlihy,,,4/5/2013 20:35,86,392,176,FALSE,25/7/2020 10:49,@MichaelJMorell (con’t) everyone should listen to especially when it comes to #COVID19 and I for one will be listen… https://t.co/xXmmwzfiPq,['COVID19'],Twitter for iPad,FALSE
Jonathan Marshall,"Samsung: 53.383004,-2.942602","Swimming coach and FE teacher combined. It's not a job it's a way of life. Tattoo lover Beardie pa. Open Water Swimmer. Wavertree, Liverpool. @lfc. YNWA",17/4/2009 18:04,321,789,7393,FALSE,25/7/2020 10:49,@BorisJohnson But the country isn't level. It's more divided now than ever. On top of that you have and your cabine… https://t.co/poCD4AtOim,,Twitter for Android,FALSE
myKhel.com,Bengaluru,"The sports channel of @Oneindia. A one-stop platform for all sports updates and live scores. Also see @myKhelHindi, @MykhelTamil, @myKhelTelugu, @MykhelKannada",17/12/2008 13:25,11076,900,146,FALSE,25/7/2020 10:49,.@AlsaddSC coach #XaviHernadez is the latest high-profile casualty to contract the deadly virus. @QSL_EN @QSL… https://t.co/3rPfwBxjhL,['XaviHernadez'],Twitter Web App,FALSE
Brendan O’Connor,,RTÉ Radio 1 with Brendan O’Connor | 11am Sat & Sun | Join us for a look behind the stories on @RTÉRadio1 #Brendan,1/4/2010 10:34,14642,907,522,FALSE,25/7/2020 10:49,Where are people going to on holidays? Eimer Hannon @HannonTravel and @eoghancorry talk about what you can expect… https://t.co/g3Uc2sfS5G,,Twitter Web App,FALSE
HelloHealthy,,,23/11/2012 5:38,951,291,155,FALSE,25/7/2020 10:49,"#MadhyaPradesh CM #ChouhanShivraj tests positive for #COVID19. 

#Coronavirusindia
#MadhyaPradeshCM","['MadhyaPradesh', 'ChouhanShivraj', 'COVID19', 'Coronavirusindia', 'MadhyaPradeshCM']",Twitter for Android,FALSE
The Hawk,India,▌Stay UpToDate - The Hawk is One of India's topmost English Dailies. Latest news from India and around the world. Published From Haridwar UK & Saharanpur UP.,19/11/2012 14:48,2088,802,14,FALSE,25/7/2020 10:49,Maha: COVID-19 hospital overcharges patients; loses licence #COVID19 #Maharashtra https://t.co/ZVwQ41wAj3,"['COVID19', 'Maharashtra']",Hocalwire Social Share,FALSE
Eyewitness News,South Africa,INSIDE THE TRUTH,9/2/2009 13:03,1164651,3706,268,TRUE,25/7/2020 10:49,"Over 160k jobs stand to be lost in @WesternCapeGov due to #COVID19, @BrandtKev https://t.co/Npox71CTIQ https://t.co/RoOj2uwZNb",['COVID19'],dlvr.it,FALSE
VH Boutique,"Crawfordville, FL","Fabulous Makeup and more!
Direct message me to purchase any item.",25/1/2014 2:13,175,208,909,FALSE,25/7/2020 10:48,"You need to hear this story! I believe masks do help us stay safe. #WearAMask #COVID19

https://t.co/k06zYFWKT1","['WearAMask', 'COVID19']",Twitter for Android,FALSE
Couture Bridal Photography,South Florida,"South Florida based Wedding Photography Studio. Distinctly Elegant, Romantic and Timeless Wedding Photography. Born and raised in NY, family from Puerto Rico",14/7/2011 1:43,330,740,50,FALSE,25/7/2020 10:48,Almost done editing this wedding and looking forward to all the amazing weddings we’re booked for this year. This b… https://t.co/IjTYmI0wdo,,Instagram,FALSE
CannaFit,"Connecticut, USA","A resource for medical and recreational cannabis. For more info, visit: https://t.co/9LRlfbgH3K",11/4/2020 20:25,300,593,64,FALSE,25/7/2020 10:48,Here is some good news for #MedicalMarijuana amidst #COVID19  https://t.co/VkhautPR1v,"['MedicalMarijuana', 'COVID19']",Twitter for iPhone,FALSE
Our World in Data,"Oxford, England",Data to understand the big global problems and research that helps to make progress against them. Based out of @UniOfOxford & founded by @MaxCRoser,15/4/2015 12:51,103421,13,17,FALSE,25/7/2020 10:48,"The question that guides our work is: How can we make progress against the pandemic?

→ We just updated all of our… https://t.co/Ia8m2mkOYC",,TweetDeck,FALSE
Ms.C.J. Rideout #WearAMask,Scotland,"Born 🇨🇦 with 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🇳🇴 in my DNA! Lived 🇨🇦🇳🇴🏴󠁧󠁢󠁳󠁣󠁴󠁿 Pet Rescuer, Artistic, Writer, Rescue & Disability Advocacy. Survivor!",12/12/2008 21:15,469,1195,9007,FALSE,25/7/2020 10:48,"@DominicRaab @SCCLeader Poverty was on the decline, until the Tory/LibDem coalition and their Austerity lie.

The T… https://t.co/VuRba0LmMX",,Twitter for iPad,FALSE
Dr. Shahzad Faisal Chaudhary,United Kingdom,"Regenerative, Anti-aging, Metabolic & Functional Medicine💊🏋🏻‍♂️🏃🏽🥑🍇🥦🍱Only latest, non-manipulated & “GENUINE” scientific research 📑",12/5/2013 18:55,163,1735,219,FALSE,25/7/2020 10:48,US to pay nearly $2 Billion for #Coronavirus #SARSCoV2 #COVID19 #Vaccine 💉 under development https://t.co/vN1sSk5gcv,"['Coronavirus', 'SARSCoV2', 'COVID19', 'Vaccine']",Twitter for iPhone,FALSE
